"location_id","name","display_name","territorial_group","previous_location_type","location_type","is_operational","address_line_1","address_line_2","postal_code","city","country","full_address","latitude","longitude","address_status","source_label","source_url","second_source_label","second_source_url","verified_at","notes"
"libournais-pujols","Pujols","Pujols","libournais","sdisStation","interventionSector","false","","","","Pujols","France","","","","not_found","Annuaire SDIS - SDIS Gironde (33) Unites territoriales (Groupement territorial Nord-Est)","https://www.annuaire-sdis.fr/sdis/gironde/groupements","SDIS 33 - page officielle Les groupements territoriaux et centres d'incendie et de secours","https://www.pompiers33.fr/nous-connaitre/nos-moyens/sites/les-groupements-territoriaux-et-centres-dincendie-et-de-secours/","2026-07-29","Aucun centre d'incendie et de secours du SDIS 33 n'existe a cette adresse/commune dans les sources officielles verifiees: la couche CIS de la carte officielle du SDIS 33 (74 CIS) ne contient pas ce centre, et la liste des CIS du Groupement territorial Nord-Est de l'Annuaire SDIS ne le mentionne pas non plus. Entree probablement obsolete (ancien CPI communal dissous) ou erronee dans mock_data.dart. Aucun CIS a Pujols (33350) dans la liste officielle des 74 CIS du SDIS 33, ni dans OpenStreetMap. Le secteur est couvert par le CIS Castillon/Saint-Magne (7 chemin des Vignes, 33350 Saint-Magne-de-Castillon). A supprimer ou a faire confirmer par le SDIS 33."
"libournais-sainte-foy-la-grande","Sainte-Foy-la-Grande","Sainte-Foy-la-Grande","libournais","sdisStation","sdisStation","true","9 boulevard Gratiolet","","33220","Sainte-Foy-la-Grande","France","9 boulevard Gratiolet, 33220 Sainte-Foy-la-Grande, France","44.840310","0.213881","verified_official","SDIS 33 - carte officielle des groupements territoriaux et CIS (couche CIS)","https://cartes.pompiers33.fr/data/CentredincendieetdesecoursCIS_3.js","Base Adresse Nationale (BAN) - 9 Boulevard Gratiolet 33220 Sainte-Foy-la-Grande","https://api-adresse.data.gouv.fr/search/?q=9+boulevard+Gratiolet+Sainte-Foy-la-Grande","2026-07-29","Adresse issue de la couche CIS officielle du SDIS 33 (CIS SAINTE-FOY). Recoupee par la BAN, par le geocodage inverse BAN du batiment OSM (9 Boulevard Gratiolet, 14 m) et par le registre SIRENE (AMICALE DES SAPEURS POMPIERS, CENTRE DE SECOURS BOULEVARD GRATIOLET 33220 SAINTE-FOY-LA-GRANDE)."
"libournais-saint-denis-de-pile","Saint-Denis-de-Pile","Saint-Denis-de-Pile","libournais","sdisStation","interventionSector","false","","","","Saint-Denis-de-Pile","France","","","","not_found","Annuaire SDIS - SDIS Gironde (33) Unites territoriales (Groupement territorial Nord-Est)","https://www.annuaire-sdis.fr/sdis/gironde/groupements","SDIS 33 - page officielle Les groupements territoriaux et centres d'incendie et de secours","https://www.pompiers33.fr/nous-connaitre/nos-moyens/sites/les-groupements-territoriaux-et-centres-dincendie-et-de-secours/","2026-07-29","Aucun centre d'incendie et de secours du SDIS 33 n'existe a cette adresse/commune dans les sources officielles verifiees: la couche CIS de la carte officielle du SDIS 33 (74 CIS) ne contient pas ce centre, et la liste des CIS du Groupement territorial Nord-Est de l'Annuaire SDIS ne le mentionne pas non plus. Entree probablement obsolete (ancien CPI communal dissous) ou erronee dans mock_data.dart. Aucun CIS a Saint-Denis-de-Pile (33910) dans la liste officielle des 74 CIS du SDIS 33, ni dans OpenStreetMap, ni dans le registre SIRENE. Secteur couvert par les CIS Libourne et Coutras. A supprimer ou a faire confirmer par le SDIS 33."
"libournais-saint-emilion","Saint-Émilion","Saint-Émilion","libournais","sdisStation","interventionSector","false","","","","Saint-Émilion","France","","","","not_found","Annuaire SDIS - SDIS Gironde (33) Unites territoriales (Groupement territorial Nord-Est)","https://www.annuaire-sdis.fr/sdis/gironde/groupements","SDIS 33 - page officielle Les groupements territoriaux et centres d'incendie et de secours","https://www.pompiers33.fr/nous-connaitre/nos-moyens/sites/les-groupements-territoriaux-et-centres-dincendie-et-de-secours/","2026-07-29","Aucun centre d'incendie et de secours du SDIS 33 n'existe a cette adresse/commune dans les sources officielles verifiees: la couche CIS de la carte officielle du SDIS 33 (74 CIS) ne contient pas ce centre, et la liste des CIS du Groupement territorial Nord-Est de l'Annuaire SDIS ne le mentionne pas non plus. Entree probablement obsolete (ancien CPI communal dissous) ou erronee dans mock_data.dart. Aucun CIS a Saint-Emilion (33330) dans la liste officielle des 74 CIS du SDIS 33, ni dans OpenStreetMap, ni dans le registre SIRENE. Secteur couvert par les CIS Libourne et Castillon/Saint-Magne. A supprimer ou a faire confirmer par le SDIS 33."
"libournais-saint-seurin-sur-l-isle","Saint-Seurin-sur-l'Isle","Saint-Seurin-sur-l'Isle","libournais","sdisStation","interventionSector","false","","","","Saint-Seurin-sur-l'Isle","France","","","","not_found","Annuaire SDIS - SDIS Gironde (33) Unites territoriales (Groupement territorial Nord-Est)","https://www.annuaire-sdis.fr/sdis/gironde/groupements","SDIS 33 - page officielle Les groupements territoriaux et centres d'incendie et de secours","https://www.pompiers33.fr/nous-connaitre/nos-moyens/sites/les-groupements-territoriaux-et-centres-dincendie-et-de-secours/","2026-07-29","Aucun centre d'incendie et de secours du SDIS 33 n'existe a cette adresse/commune dans les sources officielles verifiees: la couche CIS de la carte officielle du SDIS 33 (74 CIS) ne contient pas ce centre, et la liste des CIS du Groupement territorial Nord-Est de l'Annuaire SDIS ne le mentionne pas non plus. Entree probablement obsolete (ancien CPI communal dissous) ou erronee dans mock_data.dart. Aucun CIS a Saint-Seurin-sur-l'Isle (33660) dans la liste officielle des 74 CIS du SDIS 33, ni dans OpenStreetMap, ni dans le registre SIRENE. La page 'Securite et prevention' du site de la mairie de Saint-Seurin-sur-l'Isle ne mentionne aucune caserne. Secteur couvert par le CIS Coutras. A supprimer ou a faire confirmer par le SDIS 33."
"hautegironde-blaye","Blaye","Blaye","hauteGironde","sdisStation","sdisStation","true","23 rue Joseph Taillasson","","33390","Blaye","France","23 rue Joseph Taillasson, 33390 Blaye, France","45.133559","-0.663498","verified_official","SDIS 33 - carte officielle des groupements territoriaux et CIS (couche CIS)","https://cartes.pompiers33.fr/data/CentredincendieetdesecoursCIS_3.js","Base Adresse Nationale (BAN) - 23 Rue Joseph Taillasson 33390 Blaye","https://api-adresse.data.gouv.fr/search/?q=23+rue+Joseph+Taillasson+Blaye","2026-07-29","Adresse issue de la couche CIS officielle du SDIS 33 (CIS BLAYE). Recoupee par la BAN, par OpenStreetMap (way 666777311, 45.13367/-0.66352) et par le registre SIRENE (AMICALE DES SAPEURS POMPIERS DE BLAYE, CENTRE DE SECOURS PRINCIPAL 23 RUE JOSEPH TAILLASSON 33390 BLAYE). Commande conjointe avec Saint-Ciers ('CIS BLAYE / SAINT CIERS' dans l'Annuaire SDIS)."
"hautegironde-bourg","Bourg","Bourg","hauteGironde","sdisStation","sdisStation","true","13 allée du Docteur Abadie","","33710","Bourg","France","13 allée du Docteur Abadie, 33710 Bourg, France","45.042394","-0.557842","verified_official","SDIS 33 - carte officielle des groupements territoriaux et CIS (couche CIS)","https://cartes.pompiers33.fr/data/CentredincendieetdesecoursCIS_3.js","Base Adresse Nationale (BAN) - Allee du Docteur Abadie 33710 Bourg","https://api-adresse.data.gouv.fr/search/?q=allee+du+Docteur+Abadie+33710+Bourg","2026-07-29","Adresse issue de la couche CIS officielle du SDIS 33 (CIS BOURG). La BAN confirme la voie 'Allee du Docteur Abadie 33710 Bourg' mais ne contient pas de point d'adresse au numero 13 ; le numero provient de la source SDIS 33. Recoupee par OpenStreetMap (way 967099084, Allee du Docteur Abadie, 45.04241/-0.55784) et par le registre SIRENE (AMICALE DES SAPEURS-POMPIERS DE BOURG, CENTRE DE SECOURS 33710 BOURG, 45.0424/-0.5579). Commune officielle: Bourg (dite Bourg-sur-Gironde)."
"hautegironde-cavignac","Cavignac","Cavignac","hauteGironde","sdisStation","interventionSector","false","","","","Cavignac","France","","","","not_found","Annuaire SDIS - SDIS Gironde (33) Unites territoriales (Groupement territorial Nord-Est)","https://www.annuaire-sdis.fr/sdis/gironde/groupements","SDIS 33 - page officielle Les groupements territoriaux et centres d'incendie et de secours","https://www.pompiers33.fr/nous-connaitre/nos-moyens/sites/les-groupements-territoriaux-et-centres-dincendie-et-de-secours/","2026-07-29","Aucun centre d'incendie et de secours du SDIS 33 n'existe a cette adresse/commune dans les sources officielles verifiees: la couche CIS de la carte officielle du SDIS 33 (74 CIS) ne contient pas ce centre, et la liste des CIS du Groupement territorial Nord-Est de l'Annuaire SDIS ne le mentionne pas non plus. Entree probablement obsolete (ancien CPI communal dissous) ou erronee dans mock_data.dart. Aucun CIS a Cavignac (33620) dans la liste officielle des 74 CIS du SDIS 33, ni dans OpenStreetMap, ni dans le registre SIRENE. Secteur couvert par les CIS Saint-Savin et Lapouyade (6 route de Laruscade, 33620 Lapouyade). A supprimer ou a faire confirmer par le SDIS 33."
"hautegironde-saint-andre-de-cubzac","Saint-André-de-Cubzac","Saint-André-de-Cubzac","hauteGironde","sdisStation","sdisStation","true","8 allée de Verdun","CIS Jean Sigo","33240","Saint-André-de-Cubzac","France","8 allée de Verdun, CIS Jean Sigo, 33240 Saint-André-de-Cubzac, France","44.989548","-0.449635","verified_official","SDIS 33 - carte officielle des groupements territoriaux et CIS (couche CIS)","https://cartes.pompiers33.fr/data/CentredincendieetdesecoursCIS_3.js","Base Adresse Nationale (BAN) - 8 Allee de Verdun 33240 Saint-Andre-de-Cubzac","https://api-adresse.data.gouv.fr/search/?q=8+allee+de+Verdun+Saint-Andre-de-Cubzac","2026-07-29","Adresse issue de la couche CIS officielle du SDIS 33 (CIS SAINT-ANDRE). Recoupee par la BAN et par OpenStreetMap (way 968595754, 44.98959/-0.44959). Le registre SIRENE indique 'CIS JEAN SIGO 10 ALLEE DE VERDUN' pour l'amicale ; le numero officiel retenu est le 8 (source SDIS 33), le 10 correspondant vraisemblablement a un batiment annexe du meme site."
"hautegironde-saint-ciers-sur-gironde","Saint-Ciers-sur-Gironde","Saint-Ciers-sur-Gironde","hauteGironde","sdisStation","sdisStation","true","6 avenue Charles de Gaulle","","33820","Saint-Ciers-sur-Gironde","France","6 avenue Charles de Gaulle, 33820 Saint-Ciers-sur-Gironde, France","45.296057","-0.613562","verified_official","SDIS 33 - carte officielle des groupements territoriaux et CIS (couche CIS)","https://cartes.pompiers33.fr/data/CentredincendieetdesecoursCIS_3.js","Base Adresse Nationale (BAN) - Avenue Charles de Gaulle 33820 Saint-Ciers-sur-Gironde","https://api-adresse.data.gouv.fr/search/?q=6+avenue+Charles+de+Gaulle+33820+Saint-Ciers-sur-Gironde","2026-07-29","Adresse issue de la couche CIS officielle du SDIS 33 (CIS SAINT-CIERS). La BAN confirme la voie 'Avenue Charles de Gaulle 33820 Saint-Ciers-sur-Gironde' mais pas le numero 6 comme point d'adresse. OpenStreetMap indique le numero 9 pour le meme batiment (way 968595760, 45.29597/-0.61360) : ecart de numerotation entre sources, le numero 6 de la source SDIS 33 a ete retenu. Commande conjointe avec Blaye."
"hautegironde-saint-savin","Saint-Savin","Saint-Savin","hauteGironde","sdisStation","sdisStation","true","7 rue du Château d'Eau","","33920","Saint-Savin","France","7 rue du Château d'Eau, 33920 Saint-Savin, France","45.138638","-0.439273","verified_official","SDIS 33 - carte officielle des groupements territoriaux et CIS (couche CIS)","https://cartes.pompiers33.fr/data/CentredincendieetdesecoursCIS_3.js","Base Adresse Nationale (BAN) - 7 Rue du Chateau d'Eau 33920 Saint-Savin","https://api-adresse.data.gouv.fr/search/?q=7+rue+du+Chateau+d'Eau+Saint-Savin+33920","2026-07-29","Adresse issue de la couche CIS officielle du SDIS 33 (CIS SAINT-SAVIN). Recoupee par la BAN, par le registre SIRENE (AMICALE DES SAPEURS-POMPIERS DE SAINT-SAVIN, CENTRE DE SECOURS 7 RUE DU CHATEAU D'EAU 33920 SAINT-SAVIN) et par OpenStreetMap (way 163375681, 45.13866/-0.43932). Le geocodage inverse BAN renvoie aussi le lieu-dit 'Caserne des Pompiers' a 14 m, coherent avec le site."
"partnersites-parc-des-expositions-de-bordeaux","Parc des Expositions de Bordeaux","Parc des Expositions de Bordeaux","partnerSites","civilianReceptionSite","civilianReceptionSite","true","Cours Charles Bricaud","Entrée opérationnelle à confirmer (Porte M, cours Jules Ladoumègue, utilisée comme entrée logistique/évacuation lors des feux de forêt de 2022)","33300","Bordeaux","France","Cours Charles Bricaud, 33300 Bordeaux, France","44.896337","-0.565876","verified_cross_source","Base Adresse Nationale (géocodage IGN) - localité ""Cours Charles Bricaud, 33300 Bordeaux""","https://api-adresse.data.gouv.fr/search/?q=cours+charles+bricaud+bordeaux","CCI Paris Île-de-France - fiche site ""Bordeaux Parc des Expositions""","https://www.cci-paris-idf.fr/fr/evenements-salons/sites-expositions-congres/bordeaux-parc-des-expositions","2026-07-29","Le site officiel bordeaux-expo.com bloque la lecture automatisée (robots.txt) et n'a pas pu être consulté directement dans cette session. Code postal en léger désaccord entre sources tierces (33030 chez CCI Paris IDF vs 33300 chez bordeaux.evous.fr) : la BAN retient 33300, valeur conservée ici. La page officielle de la mairie de Bordeaux (https://m.bordeaux.fr/fr/parc-des-expositions) ne publie pas d'adresse postale précise, seulement ""quartier Bordeaux-Lac, près du stade Matmut Atlantique"". L'entrée opérationnelle/logistique utilisée lors des feux de forêt de 2022 (Porte M, cours Jules Ladoumègue) est distincte de l'adresse postale générale et n'est pas officiellement documentée comme adresse permanente - à confirmer avec l'exploitant du site (Bordeaux Métropole / GL events)."
"partnersites-croix-rouge-bordeaux","Croix-Rouge Bordeaux","Croix-Rouge française - Délégation territoriale de la Gironde","partnerSites","redCross","redCross","true","5 Avenue Gay-Lussac","","33370","Artigues-près-Bordeaux","France","5 Avenue Gay-Lussac, 33370 Artigues-près-Bordeaux, France","","","verified_official","Croix-Rouge française - annuaire officiel, fiche ""Délégation territoriale de la Gironde""","https://www.croix-rouge.fr/delegation-territoriale-de-la-gironde","","","2026-07-29","Adresse du siège de la délégation territoriale (structure départementale de coordination), confirmée par la page officielle croix-rouge.fr - aucune seconde source indépendante n'a été jugée nécessaire, la source étant la plus haute priorité définie pour la Croix-Rouge. ATTENTION : plusieurs autres adresses circulent pour des entités Croix-Rouge distinctes en Gironde et NE DOIVENT PAS être confondues avec la délégation territoriale : 39 Avenue de l'Île de France, 33370 Artigues-près-Bordeaux (JeVeuxAider.gouv.fr, Facebook CRF Gironde, orienter33.fr, francebenevolat.org - probablement une base logistique ou un site secondaire de la délégation, non confirmé) ; 130 Cours d'Alsace-et-Lorraine, 33000 Bordeaux (Mairie de Cenon - probablement une antenne ou permanence locale) ; 50 Rue Ferrère, 33000 Bordeaux (Mappy, Kompass - probablement l'Unité Locale de Bordeaux, entité distincte de la délégation territoriale). Conformément à la consigne de ne jamais choisir arbitrairement la première implantation trouvée, ces adresses alternatives ne sont pas retenues comme valeurs mais signalées ici pour vérification humaine si le lieu recherché est une antenne locale plutôt que le siège départemental."
